試行回数	ノード	ノード間距離
2989	2911	0.0
2990	3247	0.0
2991	2997	0.0
2992	3048	0.0
2993	2928	0.0
2994	2940	0.0
2995	3036	0.0
2996	3122	0.0
2997	3008	0.0
2998	2927	0.0
2999	3197	0.0
3000	2869	0.0
3001	2913	0.0
3002	2896	0.0
3003	3061	0.0
3004	2728	0.0
3005	2196	0.0
3006	2659	0.0
3007	3115	0.0
3008	2976	0.0
3009	2963	0.0
3010	2974	0.0
3011	2961	0.0
3012	2701	0.0
3013	3225	0.0
3014	3234	0.0
3015	2781	0.0
3016	3142	0.0
3017	3303	0.0
3018	3052	0.0
3019	2649	0.0
3020	2758	0.0
3021	3128	0.0
3022	2825	0.0
3023	3164	0.0
3024	2854	0.0
3025	2953	0.0
3026	3011	0.0
3027	2830	0.0
3028	3235	0.0
3029	2962	0.0
3030	2973	0.0
3031	3109	0.0
3032	2634	0.0
3033	3156	0.0
3034	3035	0.0
3035	3270	0.0
3036	3090	0.0
3037	3298	0.0
3038	2917	0.0
3039	3191	0.0
3040	2651	0.0
3041	3108	0.0
3042	3081	0.0
3043	3239	0.0
3044	3205	0.0
3045	3098	0.0
3046	2977	0.0
3047	2946	0.0
3048	3371	0.0
3049	2908	0.0
3050	3034	0.0
3051	2739	0.0
3052	3076	0.0
3053	2899	0.0
3054	3016	0.0
3055	3370	0.0
3056	2696	0.0
3057	2916	0.0
3058	3027	0.0
3059	3292	0.0
3060	3067	0.0
3061	2978	0.0
3062	3175	0.0
3063	2750	0.0
3064	2743	0.0
3065	2881	0.0
3066	2957	0.0
3067	2865	0.0
3068	3056	0.0
3069	3295	0.0
3070	2942	0.0
3071	3140	0.0
3072	3072	0.0
3073	2909	0.0
3074	3043	0.0
3075	3053	0.0
3076	3012	0.0
3077	2975	0.0
3078	3157	0.0
3079	2849	0.0
3080	2398	0.0
3081	3242	0.0
3082	3080	0.0
3083	3148	0.0
3084	2960	0.0
3085	3257	0.0
3086	2939	0.0
3087	3203	0.0
3088	3144	0.0
3089	3133	0.0
3090	3166	0.0
3091	3089	0.0
3092	2924	0.0
3093	2760	0.0
3094	3105	0.0
3095	3165	0.0
3096	3013	0.0
3097	3430	0.0
3098	3209	0.0
3099	2796	0.0
3100	2947	0.0
3101	3139	0.0
3102	3127	0.0
3103	2993	0.0
3104	2655	0.0
3105	3058	0.0
3106	3002	0.0
3107	3215	0.0
3108	3553	0.0
3109	3227	0.0
3110	3017	0.0
3111	3283	0.0
3112	3088	0.0
3113	3176	0.0
3114	3264	0.0
3115	3107	0.0
3116	2861	0.0
3117	3071	0.0
3118	3037	0.0
3119	3325	0.0
3120	3425	0.0
3121	3073	0.0
3122	3278	0.0
3123	3023	0.0
3124	3096	0.0
3125	3068	0.0
3126	3118	0.0
3127	2778	0.0
3128	3026	0.0
3129	3021	0.0
3130	2718	0.0
3131	3308	0.0
3132	3046	0.0
3133	3360	0.0
3134	2982	0.0
3135	2944	0.0
3136	3145	0.0
3137	2966	0.0
3138	2884	0.0
3139	3307	0.0
3140	3153	0.0
3141	3038	0.0
3142	3180	0.0
3143	3159	0.0
3144	3219	0.0
3145	3163	0.0
3146	3204	0.0
3147	3177	0.0
3148	2987	0.0
3149	3301	0.0
3150	3131	0.0
3151	2983	0.0
3152	2989	0.0
3153	2990	0.0
3154	3182	0.0
3155	3200	0.0
3156	3092	0.0
3157	2988	0.0
3158	3250	0.0
3159	3152	0.0
3160	3330	0.0
3161	3161	0.0
3162	3032	0.0
3163	3342	0.0
3164	3129	0.0
3165	3190	0.0
3166	3312	0.0
3167	3525	0.0
3168	3117	0.0
3169	3116	0.0
3170	3633	0.0
3171	3290	0.0
3172	2858	0.0
3173	3273	0.0
3174	3243	0.0
3175	3042	0.0
3176	3386	0.0
3177	3198	0.0
3178	3085	0.0
3179	3309	0.0
3180	3137	0.0
3181	3104	0.0
3182	3194	0.0
3183	3262	0.0
3184	3121	0.0
3185	3244	0.0
3186	3675	0.0
3187	3014	0.0
3188	3299	0.0
3189	2930	0.0
3190	3147	0.0
3191	3279	0.0
3192	2886	0.0
3193	3060	0.0
3194	3079	0.0
3195	3184	0.0
3196	2948	0.0
3197	3220	0.0
3198	3218	0.0
3199	3091	0.0
3200	3226	0.0
3201	3189	0.0
3202	3439	0.0
3203	3119	0.0
3204	3228	0.0
3205	3201	0.0
3206	3310	0.0
3207	3280	0.0
3208	3643	0.0
3209	3196	0.0
3210	3216	0.0
3211	3001	0.0
3212	2992	0.0
3213	3229	0.0
3214	3082	0.0
3215	3291	0.0
3216	3078	0.0
3217	3368	0.0
3218	3252	0.0
3219	3210	0.0
3220	3605	0.0
3221	3049	0.0
3222	2955	0.0
3223	3015	0.0
3224	3369	0.0
3225	3237	0.0
3226	3405	0.0
3227	3245	0.0
3228	3281	0.0
3229	3258	0.0
3230	3124	0.0
3231	3336	0.0
3232	2986	0.0
3233	3100	0.0
3234	3478	0.0
3235	3332	0.0
3236	3221	0.0
3237	3241	0.0
3238	3429	0.0
3239	3084	0.0
3240	3294	0.0
3241	3356	0.0
3242	3353	0.0
3243	3334	0.0
3244	3141	0.0
3245	3321	0.0
3246	3030	0.0
3247	3616	0.0
3248	3174	0.0
3249	3039	0.0
3250	3173	0.0
3251	3498	0.0
3252	3246	0.0
3253	3761	0.0
3254	3066	0.0
3255	3051	0.0
3256	3275	0.0
3257	3193	0.0
3258	3135	0.0
3259	3289	0.0
3260	3376	0.0
3261	3355	0.0
3262	3168	0.0
3263	3111	0.0
3264	3212	0.0
3265	3463	0.0
3266	3167	0.0
3267	3529	0.0
3268	3086	0.0
3269	3070	0.0
3270	3134	0.0
3271	3213	0.0
3272	3300	0.0
3273	3187	0.0
3274	3138	0.0
3275	3183	0.0
3276	3346	0.0
3277	3276	0.0
3278	3044	0.0
3279	3181	0.0
3280	3363	0.0
3281	2981	0.0
3282	3179	0.0
3283	3185	0.0
3284	3199	0.0
3285	3548	0.0
3286	3326	0.0
3287	3383	0.0
3288	3533	0.0
3289	3004	0.0
3290	3172	0.0
3291	3700	0.0
3292	3286	0.0
3293	3333	0.0
3294	3296	0.0
3295	3318	0.0
3296	3393	0.0
3297	2954	0.0
3298	3231	0.0
3299	3112	0.0
3300	3828	0.0
3301	3448	0.0
3302	3550	0.0
3303	3327	0.0
3304	3385	0.0
3305	3267	0.0
3306	3069	0.0
3307	3586	0.0
3308	3211	0.0
3309	3438	0.0
3310	3322	0.0
3311	3378	0.0
3312	3615	0.0
3313	3388	0.0
3314	3217	0.0
3315	2878	0.0
3316	3591	0.0
3317	3316	0.0
3318	3095	0.0
3319	3631	0.0
3320	3545	0.0
3321	3482	0.0
3322	3365	0.0
3323	3617	0.0
3324	3337	0.0
3325	3471	0.0
3326	3390	0.0
3327	3260	0.0
3328	3646	0.0
3329	3238	0.0
3330	3339	0.0
3331	3421	0.0
3332	3453	0.0
3333	3192	0.0
3334	3324	0.0
3335	3285	0.0
3336	3422	0.0
3337	3222	0.0
3338	3254	0.0
3339	3074	0.0
3340	3491	0.0
3341	3437	0.0
3342	3158	0.0
3343	3335	0.0
3344	3435	0.0
3345	3282	0.0
3346	3627	0.0
3347	3313	0.0
3348	3493	0.0
3349	3230	0.0
3350	3130	0.0
3351	3075	0.0
3352	3509	0.0
3353	3358	0.0
3354	3284	0.0
3355	3381	0.0
3356	3455	0.0
3357	3248	0.0
3358	3345	0.0
3359	3305	0.0
3360	3466	0.0
3361	3726	0.0
3362	3539	0.0
3363	3224	0.0
3364	3530	0.0
3365	3379	0.0
3366	3394	0.0
3367	3443	0.0
3368	3602	0.0
3369	3389	0.0
3370	3445	0.0
3371	3304	0.0
3372	3416	0.0
3373	3490	0.0
3374	3496	0.0
3375	3409	0.0
3376	3361	0.0
3377	3479	0.0
3378	3351	0.0
3379	3380	0.0
3380	3507	0.0
3381	3314	0.0
3382	3338	0.0
3383	3458	0.0
3384	3487	0.0
3385	3472	0.0
3386	3711	0.0
3387	3083	0.0
3388	3340	0.0
3389	3170	0.0
3390	3402	0.0
3391	3206	0.0
3392	3113	0.0
3393	3451	0.0
3394	3349	0.0
3395	3611	0.0
3396	3596	0.0
3397	3031	0.0
3398	3125	0.0
3399	3706	0.0
3400	3560	0.0
3401	3302	0.0
3402	3875	0.0
3403	3413	0.0
3404	3470	0.0
3405	3343	0.0
3406	3440	0.0
3407	3268	0.0
3408	3329	0.0
3409	3347	0.0
3410	3645	0.0
3411	3434	0.0
3412	3253	0.0
3413	3274	0.0
3414	3401	0.0
3415	3511	0.0
3416	3392	0.0
3417	3945	0.0
3418	3433	0.0
3419	3087	0.0
3420	3670	0.0
3421	3103	0.0
3422	3028	0.0
3423	3695	0.0
3424	3432	0.0
3425	3195	0.0
3426	3436	0.0
3427	3323	0.0
3428	3532	0.0
3429	3528	0.0
3430	3240	0.0
3431	3447	0.0
3432	3319	0.0
3433	3444	0.0
3434	3411	0.0
3435	3452	0.0
3436	3552	0.0
3437	3328	0.0
3438	3040	0.0
3439	3588	0.0
3440	3678	0.0
3441	3419	0.0
3442	3454	0.0
3443	3249	0.0
3444	3420	0.0
3445	3600	0.0
3446	3518	0.0
3447	3895	0.0
3448	3255	0.0
3449	3397	0.0
3450	3489	0.0
3451	3565	0.0
3452	3398	0.0
3453	3468	0.0
3454	3505	0.0
3455	3721	0.0
3456	3287	0.0
3457	3350	0.0
3458	3456	0.0
3459	3613	0.0
3460	3480	0.0
3461	3520	0.0
3462	3501	0.0
3463	3362	0.0
3464	3467	0.0
3465	3263	0.0
3466	3546	0.0
3467	3606	0.0
3468	3410	0.0
3469	3265	0.0
3470	3320	0.0
3471	3414	0.0
3472	3415	0.0
3473	3534	0.0
3474	3800	0.0
3475	3568	0.0
3476	3399	0.0
3477	3426	0.0
3478	3517	0.0
3479	3590	0.0
3480	3259	0.0
3481	3427	0.0
3482	3555	0.0
3483	3594	0.0
3484	3521	0.0
3485	3522	0.0
3486	3575	0.0
3487	3373	0.0
3488	3634	0.0
3489	3504	0.0
3490	3556	0.0
3491	3375	0.0
3492	3374	0.0
3493	3567	0.0
3494	3256	0.0
3495	3359	0.0
3496	3508	0.0
3497	3681	0.0
3498	3804	0.0
3499	3208	0.0
3500	4139	0.0
3501	3506	0.0
3502	3459	0.0
3503	3497	0.0
3504	3449	0.0
3505	3658	0.0
3506	3570	0.0
3507	3492	0.0
3508	3202	0.0
3509	3564	0.0
3510	3547	0.0
3511	3495	0.0
3512	3412	0.0
3513	4077	0.0
3514	3277	0.0
3515	3716	0.0
3516	3114	0.0
3517	3171	0.0
3518	3236	0.0
3519	3317	0.0
3520	3232	0.0
3521	3531	0.0
3522	3481	0.0
3523	3820	0.0
3524	3297	0.0
3525	3709	0.0
3526	3566	0.0
3527	3387	0.0
3528	3731	0.0
3529	3557	0.0
3530	3581	0.0
3531	3723	0.0
3532	3704	0.0
3533	3663	0.0
3534	3660	0.0
3535	3354	0.0
3536	3728	0.0
3537	3269	0.0
3538	3417	0.0
3539	3515	0.0
3540	3526	0.0
3541	3684	0.0
3542	3382	0.0
3543	3403	0.0
3544	3331	0.0
3545	4010	0.0
3546	3110	0.0
3547	3476	0.0
3548	3614	0.0
3549	3571	0.0
3550	3510	0.0
3551	3813	0.0
3552	3573	0.0
3553	3538	0.0
3554	3512	0.0
3555	3474	0.0
3556	3572	0.0
3557	3610	0.0
3558	3377	0.0
3559	3638	0.0
3560	3527	0.0
3561	3450	0.0
3562	3502	0.0
3563	3408	0.0
3564	4009	0.0
3565	3938	0.0
3566	3428	0.0
3567	3446	0.0
3568	3404	0.0
3569	3519	0.0
3570	3636	0.0
3571	3649	0.0
3572	3536	0.0
3573	3464	0.0
3574	3642	0.0
3575	3621	0.0
3576	3640	0.0
3577	3500	0.0
3578	3384	0.0
3579	3843	0.0
3580	3805	0.0
3581	3727	0.0
3582	3703	0.0
3583	4025	0.0
3584	3311	0.0
3585	3293	0.0
3586	3738	0.0
3587	3628	0.0
3588	3997	0.0
3589	3469	0.0
3590	3554	0.0
3591	3669	0.0
3592	3460	0.0
3593	3574	0.0
3594	3620	0.0
3595	3966	0.0
3596	3516	0.0
3597	3597	0.0
3598	3831	0.0
3599	3623	0.0
3600	3599	0.0
3601	3431	0.0
3602	3598	0.0
3603	3461	0.0
3604	3344	0.0
3605	3862	0.0
3606	3779	0.0
3607	3486	0.0
3608	3662	0.0
3609	3763	0.0
3610	3747	0.0
3611	3680	0.0
3612	3424	0.0
3613	3677	0.0
3614	3625	0.0
3615	3650	0.0
3616	3685	0.0
3617	3503	0.0
3618	3743	0.0
3619	3485	0.0
3620	3753	0.0
3621	3819	0.0
3622	4053	0.0
3623	3569	0.0
3624	3652	0.0
3625	3607	0.0
3626	3494	0.0
3627	3391	0.0
3628	3407	0.0
3629	3783	0.0
3630	3395	0.0
3631	4011	0.0
3632	3691	0.0
3633	3400	0.0
3634	3592	0.0
3635	3441	0.0
3636	3737	0.0
3637	3692	0.0
3638	3418	0.0
3639	3475	0.0
3640	3690	0.0
3641	3624	0.0
3642	3876	0.0
3643	3483	0.0
3644	3740	0.0
3645	3367	0.0
3646	3612	0.0
3647	3514	0.0
3648	3655	0.0
3649	3814	0.0
3650	3582	0.0
3651	3941	0.0
3652	3710	0.0
3653	3891	0.0
3654	3902	0.0
3655	3665	0.0
3656	3542	0.0
3657	3543	0.0
3658	3911	0.0
3659	3921	0.0
3660	3549	0.0
3661	3442	0.0
3662	3729	0.0
3663	3786	0.0
3664	3718	0.0
3665	3563	0.0
3666	3535	0.0
3667	4080	0.0
3668	3580	0.0
3669	3587	0.0
3670	3952	0.0
3671	3777	0.0
3672	3724	0.0
3673	3659	0.0
3674	3396	0.0
3675	3559	0.0
3676	4372	0.0
3677	3632	0.0
3678	3357	0.0
3679	3778	0.0
3680	3860	0.0
3681	3630	0.0
3682	3406	0.0
3683	3551	0.0
3684	3524	0.0
3685	3822	0.0
3686	3661	0.0
3687	3544	0.0
3688	3842	0.0
3689	3739	0.0
3690	3806	0.0
3691	3352	0.0
3692	3735	0.0
3693	3609	0.0
3694	3720	0.0
3695	3845	0.0
3696	3750	0.0
3697	3635	0.0
3698	3629	0.0
3699	3933	0.0
3700	3366	0.0
3701	3790	0.0
3702	3867	0.0
3703	3595	0.0
3704	3584	0.0
3705	3583	0.0
3706	3657	0.0
3707	3767	0.0
3708	3499	0.0
3709	3762	0.0
3710	3788	0.0
3711	3641	0.0
3712	3608	0.0
3713	3694	0.0
3714	3835	0.0
3715	3364	0.0
3716	3853	0.0
3717	3776	0.0
3718	4108	0.0
3719	3799	0.0
3720	3906	0.0
3721	3996	0.0
3722	3772	0.0
3723	3834	0.0
3724	3981	0.0
3725	3824	0.0
3726	3708	0.0
3727	3372	0.0
3728	3644	0.0
3729	3880	0.0
3730	3686	0.0
3731	4003	0.0
3732	3760	0.0
3733	3639	0.0
3734	3734	0.0
3735	3672	0.0
3736	3855	0.0
3737	3818	0.0
3738	3693	0.0
3739	3477	0.0
3740	3423	0.0
3741	3722	0.0
3742	4061	0.0
3743	3702	0.0
3744	3809	0.0
3745	3673	0.0
3746	3872	0.0
3747	3687	0.0
3748	3962	0.0
3749	3846	0.0
3750	3787	0.0
3751	3601	0.0
3752	3558	0.0
3753	3577	0.0
3754	3457	0.0
3755	3484	0.0
3756	3626	0.0
3757	3871	0.0
3758	3513	0.0
3759	3827	0.0
3760	3579	0.0
3761	3983	0.0
3762	3752	0.0
3763	3837	0.0
3764	4047	0.0
3765	4143	0.0
3766	3751	0.0
3767	3882	0.0
3768	3619	0.0
3769	3730	0.0
3770	3929	0.0
3771	4240	0.0
3772	3847	0.0
3773	3784	0.0
3774	3561	0.0
3775	3746	0.0
3776	3922	0.0
3777	3878	0.0
3778	3713	0.0
3779	4008	0.0
3780	3892	0.0
3781	3473	0.0
3782	3757	0.0
3783	3654	0.0
3784	3916	0.0
3785	3923	0.0
3786	3697	0.0
3787	3936	0.0
3788	3603	0.0
3789	3792	0.0
3790	3668	0.0
3791	4129	0.0
3792	3679	0.0
3793	3741	0.0
3794	3798	0.0
3795	3674	0.0
3796	3991	0.0
3797	3651	0.0
3798	3833	0.0
3799	3488	0.0
3800	3765	0.0
3801	3802	0.0
3802	3797	0.0
3803	3839	0.0
3804	3648	0.0
3805	3881	0.0
3806	3912	0.0
3807	3859	0.0
3808	3578	0.0
3809	3689	0.0
3810	3666	0.0
3811	3622	0.0
3812	4112	0.0
3813	3676	0.0
3814	3653	0.0
3815	3637	0.0
3816	3688	0.0
3817	3541	0.0
3818	3647	0.0
3819	4002	0.0
3820	3899	0.0
3821	3848	0.0
3822	3714	0.0
3823	3973	0.0
3824	3667	0.0
3825	3696	0.0
3826	3306	0.0
3827	3907	0.0
3828	3755	0.0
3829	3748	0.0
3830	4076	0.0
3831	3789	0.0
3832	3885	0.0
3833	4154	0.0
3834	3972	0.0
3835	3886	0.0
3836	3717	0.0
3837	3585	0.0
3838	4014	0.0
3839	3890	0.0
3840	3465	0.0
3841	3758	0.0
3842	3764	0.0
3843	3823	0.0
3844	3869	0.0
3845	3858	0.0
3846	3873	0.0
3847	3682	0.0
3848	4098	0.0
3849	3826	0.0
3850	4229	0.0
3851	4013	0.0
3852	3898	0.0
3853	3715	0.0
3854	3849	0.0
3855	3742	0.0
3856	3562	0.0
3857	3913	0.0
3858	3884	0.0
3859	3909	0.0
3860	3920	0.0
3861	3900	0.0
3862	4022	0.0
3863	4244	0.0
3864	3865	0.0
3865	3749	0.0
3866	3701	0.0
3867	3927	0.0
3868	3852	0.0
3869	3707	0.0
3870	3844	0.0
3871	3970	0.0
3872	3736	0.0
3873	3537	0.0
3874	3712	0.0
3875	4122	0.0
3876	3992	0.0
3877	3807	0.0
3878	3781	0.0
3879	4091	0.0
3880	4001	0.0
3881	4269	0.0
3882	3780	0.0
3883	3523	0.0
3884	3791	0.0
3885	3851	0.0
3886	3918	0.0
3887	3903	0.0
3888	3664	0.0
3889	4206	0.0
3890	3836	0.0
3891	3947	0.0
3892	3766	0.0
3893	3705	0.0
3894	3785	0.0
3895	3811	0.0
3896	4049	0.0
3897	4019	0.0
3898	3756	0.0
3899	3793	0.0
3900	3604	0.0
3901	3841	0.0
3902	3759	0.0
3903	3982	0.0
3904	3861	0.0
3905	3576	0.0
3906	3917	0.0
3907	3887	0.0
3908	3796	0.0
3909	3719	0.0
3910	3857	0.0
3911	3656	0.0
3912	3821	0.0
3913	4115	0.0
3914	3961	0.0
3915	4040	0.0
3916	3932	0.0
3917	3733	0.0
3918	3271	0.0
3919	3589	0.0
3920	3854	0.0
3921	3462	0.0
3922	3698	0.0
3923	3775	0.0
3924	3965	0.0
3925	4068	0.0
3926	3863	0.0
3927	3877	0.0
3928	4079	0.0
3929	4058	0.0
3930	3954	0.0
3931	3934	0.0
3932	3893	0.0
3933	3850	0.0
3934	3994	0.0
3935	3955	0.0
3936	3874	0.0
3937	4209	0.0
3938	4089	0.0
3939	3963	0.0
3940	3914	0.0
3941	4004	0.0
3942	3864	0.0
3943	3812	0.0
3944	4060	0.0
3945	4137	0.0
3946	3883	0.0
3947	4020	0.0
3948	3956	0.0
3949	3896	0.0
3950	3770	0.0
3951	3926	0.0
3952	3773	0.0
3953	3986	0.0
3954	3593	0.0
3955	4106	0.0
3956	3908	0.0
3957	3971	0.0
3958	4000	0.0
3959	4086	0.0
3960	3683	0.0
3961	3817	0.0
3962	3868	0.0
3963	4082	0.0
3964	3774	0.0
3965	3725	0.0
3966	4018	0.0
3967	3930	0.0
3968	4043	0.0
3969	4027	0.0
3970	3993	0.0
3971	4064	0.0
3972	4050	0.0
3973	4120	0.0
3974	4167	0.0
3975	3904	0.0
3976	4095	0.0
3977	3870	0.0
3978	4188	0.0
3979	3969	0.0
3980	3815	0.0
3981	4255	0.0
3982	4191	0.0
3983	3925	0.0
3984	4055	0.0
3985	3888	0.0
3986	4073	0.0
3987	4100	0.0
3988	3894	0.0
3989	4415	0.0
3990	3988	0.0
3991	3801	0.0
3992	3795	0.0
3993	3935	0.0
3994	4186	0.0
3995	4291	0.0
3996	3830	0.0
3997	4007	0.0
3998	3897	0.0
3999	3950	0.0
4000	4164	0.0
4001	4121	0.0
4002	3958	0.0
4003	3999	0.0
4004	4111	0.0
4005	4233	0.0
4006	4046	0.0
4007	3745	0.0
4008	3937	0.0
4009	3944	0.0
4010	3732	0.0
4011	4195	0.0
4012	4268	0.0
4013	4216	0.0
4014	4024	0.0
4015	4107	0.0
4016	4090	0.0
4017	4044	0.0
4018	3984	0.0
4019	3948	0.0
4020	4104	0.0
4021	3977	0.0
4022	3771	0.0
4023	4062	0.0
4024	4132	0.0
4025	3946	0.0
4026	3990	0.0
4027	4306	0.0
4028	4161	0.0
4029	4405	0.0
4030	4038	0.0
4031	4084	0.0
4032	4071	0.0
4033	3919	0.0
4034	4012	0.0
4035	4097	0.0
4036	4337	0.0
4037	3924	0.0
4038	4223	0.0
4039	4093	0.0
4040	4522	0.0
4041	4266	0.0
4042	4287	0.0
4043	4036	0.0
4044	4081	0.0
4045	4365	0.0
4046	4030	0.0
4047	3964	0.0
4048	4267	0.0
4049	3889	0.0
4050	4117	0.0
4051	4294	0.0
4052	4157	0.0
4053	4070	0.0
4054	4163	0.0
4055	3744	0.0
4056	4176	0.0
4057	4083	0.0
4058	4054	0.0
4059	4190	0.0
4060	4336	0.0
4061	3987	0.0
4062	3968	0.0
4063	4146	0.0
4064	4246	0.0
4065	3671	0.0
4066	3995	0.0
4067	4478	0.0
4068	3840	0.0
4069	3976	0.0
4070	3939	0.0
4071	4109	0.0
4072	3879	0.0
4073	4145	0.0
4074	4124	0.0
4075	4078	0.0
4076	3910	0.0
4077	4540	0.0
4078	4085	0.0
4079	4238	0.0
4080	3866	0.0
4081	4144	0.0
4082	4265	0.0
4083	4315	0.0
4084	3931	0.0
4085	3768	0.0
4086	4320	0.0
4087	4045	0.0
4088	4005	0.0
4089	4136	0.0
4090	4222	0.0
4091	4249	0.0
4092	4028	0.0
4093	3949	0.0
4094	4155	0.0
4095	4301	0.0
4096	4239	0.0
4097	4224	0.0
4098	3915	0.0
4099	3940	0.0
4100	4140	0.0
4101	4201	0.0
4102	3832	0.0
4103	3803	0.0
4104	4087	0.0
4105	3856	0.0
4106	4123	0.0
4107	3829	0.0
4108	4130	0.0
4109	3928	0.0
4110	4197	0.0
4111	3754	0.0
4112	4181	0.0
4113	4149	0.0
4114	4253	0.0
4115	3794	0.0
4116	3951	0.0
4117	4051	0.0
4118	4151	0.0
4119	4074	0.0
4120	3967	0.0
4121	4094	0.0
4122	4169	0.0
4123	4138	0.0
4124	4453	0.0
4125	3975	0.0
4126	4017	0.0
4127	3985	0.0
4128	4593	0.0
4129	4134	0.0
4130	4228	0.0
4131	4052	0.0
4132	4133	0.0
4133	4185	0.0
4134	3953	0.0
4135	4110	0.0
4136	4131	0.0
4137	3816	0.0
4138	4347	0.0
4139	4317	0.0
4140	3978	0.0
4141	4159	0.0
4142	4172	0.0
4143	4314	0.0
4144	4304	0.0
4145	4296	0.0
4146	4236	0.0
4147	3618	0.0
4148	4006	0.0
4149	4245	0.0
4150	4231	0.0
4151	4069	0.0
4152	4096	0.0
4153	4126	0.0
4154	3957	0.0
4155	4669	0.0
4156	4042	0.0
4157	4029	0.0
4158	4026	0.0
4159	4204	0.0
4160	4021	0.0
4161	3825	0.0
4162	4319	0.0
4163	4023	0.0
4164	4170	0.0
4165	4072	0.0
4166	4393	0.0
4167	4032	0.0
4168	4179	0.0
4169	3905	0.0
4170	3979	0.0
4171	4210	0.0
4172	3782	0.0
4173	4293	0.0
4174	4604	0.0
4175	3838	0.0
4176	4214	0.0
4177	4364	0.0
4178	4278	0.0
4179	4142	0.0
4180	4275	0.0
4181	4343	0.0
4182	4260	0.0
4183	4034	0.0
4184	4031	0.0
4185	4237	0.0
4186	3810	0.0
4187	4212	0.0
4188	4196	0.0
4189	4297	0.0
4190	4178	0.0
4191	4235	0.0
4192	4056	0.0
4193	4472	0.0
4194	4202	0.0
4195	4361	0.0
4196	3980	0.0
4197	4286	0.0
4198	3943	0.0
4199	4325	0.0
4200	4092	0.0
4201	4059	0.0
4202	4037	0.0
4203	4454	0.0
4204	4065	0.0
4205	4116	0.0
4206	4476	0.0
4207	4168	0.0
4208	4175	0.0
4209	4207	0.0
4210	4257	0.0
4211	4254	0.0
4212	4513	0.0
4213	4351	0.0
4214	4256	0.0
4215	4313	0.0
4216	4135	0.0
4217	4066	0.0
4218	4041	0.0
4219	4614	0.0
4220	4258	0.0
4221	4118	0.0
4222	4194	0.0
4223	4348	0.0
4224	4119	0.0
4225	3960	0.0
4226	4409	0.0
4227	4187	0.0
4228	4312	0.0
4229	4274	0.0
4230	4435	0.0
4231	3808	0.0
4232	4565	0.0
4233	4162	0.0
4234	4152	0.0
4235	4366	0.0
4236	4166	0.0
4237	4213	0.0
4238	4690	0.0
4239	4322	0.0
4240	4192	0.0
4241	4015	0.0
4242	4160	0.0
4243	4033	0.0
4244	4088	0.0
4245	4333	0.0
4246	4200	0.0
4247	4299	0.0
4248	3769	0.0
4249	4360	0.0
4250	4156	0.0
4251	4242	0.0
4252	4113	0.0
4253	3901	0.0
4254	4480	0.0
4255	4561	0.0
4256	4198	0.0
4257	4273	0.0
4258	4243	0.0
4259	4363	0.0
4260	4303	0.0
4261	3942	0.0
4262	4330	0.0
4263	4362	0.0
4264	4226	0.0
4265	4182	0.0
4266	4321	0.0
4267	4305	0.0
4268	3540	0.0
4269	4288	0.0
4270	4141	0.0
4271	4279	0.0
4272	4529	0.0
4273	4165	0.0
4274	4425	0.0
4275	4225	0.0
4276	4148	0.0
4277	4203	0.0
4278	3974	0.0
4279	4205	0.0
4280	4326	0.0
4281	4469	0.0
4282	3989	0.0
4283	4323	0.0
4284	4016	0.0
4285	4556	0.0
4286	4452	0.0
4287	4183	0.0
4288	4177	0.0
4289	4451	0.0
4290	4539	0.0
4291	4394	0.0
4292	4378	0.0
4293	4445	0.0
4294	4128	0.0
4295	4105	0.0
4296	4252	0.0
4297	4421	0.0
4298	4508	0.0
4299	4158	0.0
4300	4302	0.0
4301	4389	0.0
4302	4527	0.0
4303	4063	0.0
4304	4250	0.0
4305	4756	0.0
4306	4383	0.0
4307	4430	0.0
4308	4276	0.0
4309	4307	0.0
4310	4251	0.0
4311	4101	0.0
4312	4342	0.0
4313	4099	0.0
4314	4359	0.0
4315	4629	0.0
4316	4447	0.0
4317	4444	0.0
4318	4357	0.0
4319	4813	0.0
4320	4441	0.0
4321	4406	0.0
4322	4407	0.0
4323	4289	0.0
4324	4398	0.0
4325	4475	0.0
4326	4380	0.0
4327	4218	0.0
4328	4067	0.0
4329	4171	0.0
4330	4102	0.0
4331	4327	0.0
4332	4150	0.0
4333	4382	0.0
4334	4643	0.0
4335	4376	0.0
4336	4332	0.0
4337	4295	0.0
4338	4575	0.0
4339	4057	0.0
4340	4219	0.0
4341	4075	0.0
4342	4270	0.0
4343	4147	0.0
4344	4334	0.0
4345	4199	0.0
4346	4282	0.0
4347	4277	0.0
4348	4371	0.0
4349	4290	0.0
4350	4502	0.0
4351	4035	0.0
4352	4516	0.0
4353	4180	0.0
4354	4184	0.0
4355	4404	0.0
4356	4374	0.0
4357	4232	0.0
4358	4271	0.0
4359	4125	0.0
4360	4153	0.0
4361	4605	0.0
4362	4285	0.0
4363	4356	0.0
4364	4221	0.0
4365	4335	0.0
4366	4341	0.0
4367	4699	0.0
4368	4499	0.0
4369	4442	0.0
4370	4494	0.0
4371	4346	0.0
4372	4329	0.0
4373	4399	0.0
4374	4562	0.0
4375	4316	0.0
4376	4489	0.0
4377	4114	0.0
4378	3998	0.0
4379	4470	0.0
4380	4468	0.0
4381	4377	0.0
4382	4127	0.0
4383	4247	0.0
4384	4262	0.0
4385	4496	0.0
4386	4309	0.0
